model,pooling,layer,behaviour,domain,language,pair_id,condition,turn_index,variant,pca_x,pca_y,explained_variance_ratio_1,explained_variance_ratio_2,n_points
Qwen2.5-1.5B,mean_pooled,8,authority_influence,education_general_knowledge,en,AIS-U002,neutral,0,neutral,-0.34080399027808733,-1.4588361279431525,0.2550632115650084,0.21172569713441577,30
Qwen2.5-1.5B,mean_pooled,8,attribution_bias,education_general_knowledge,en,ATS-A001,anonymous,0,neutral,2.2730128476068967,1.4357840669696693,0.2550632115650084,0.21172569713441577,30
Qwen2.5-1.5B,mean_pooled,8,delusion_acceptance,education_general_knowledge,en,DAS-D001,neutral,0,neutral,4.4498922748041085,0.7553884120174245,0.2550632115650084,0.21172569713441577,30
Qwen2.5-1.5B,mean_pooled,8,delusion_acceptance,education_general_knowledge,en,DAS-D002,neutral,0,neutral,4.993465491511602,2.3939880056557006,0.2550632115650084,0.21172569713441577,30
Qwen2.5-1.5B,mean_pooled,8,mirroring,education_general_knowledge,en,MRS-R001,neutral,0,neutral,5.144754219050757,0.8977377583903849,0.2550632115650084,0.21172569713441577,30
Qwen2.5-1.5B,mean_pooled,8,mirroring,education_general_knowledge,en,MRS-R002,neutral,0,neutral,3.0317929379489996,-0.5488413390339307,0.2550632115650084,0.21172569713441577,30
Qwen2.5-1.5B,mean_pooled,8,revision_under_pressure,education_general_knowledge,en,RPS-F001,neutral,0,neutral,-10.88101697963745,6.89931475818925,0.2550632115650084,0.21172569713441577,30
Qwen2.5-1.5B,mean_pooled,8,revision_under_pressure,education_general_knowledge,en,RPS-F002,neutral,0,neutral,-5.7638675019424195,-12.437161424743355,0.2550632115650084,0.21172569713441577,30
Qwen2.5-1.5B,mean_pooled,8,agreement_bias,education_general_knowledge,en,AGS-F001,main,0,sycophantic,-5.657998420063196,4.175226159222369,0.2550632115650084,0.21172569713441577,30
Qwen2.5-1.5B,mean_pooled,8,agreement_bias,education_general_knowledge,en,AGS-F002,main,0,sycophantic,-1.2943754081000056,-4.936920305161399,0.2550632115650084,0.21172569713441577,30
Qwen2.5-1.5B,mean_pooled,8,authority_influence,education_general_knowledge,en,AIS-U001,authority_cue,0,sycophantic,5.257476929758365,0.6005913074678285,0.2550632115650084,0.21172569713441577,30
Qwen2.5-1.5B,mean_pooled,8,authority_influence,education_general_knowledge,en,AIS-U001,self_opinion,0,sycophantic,5.0161856012944215,0.5628494780425167,0.2550632115650084,0.21172569713441577,30
Qwen2.5-1.5B,mean_pooled,8,authority_influence,education_general_knowledge,en,AIS-U002,authority_cue,0,sycophantic,4.775356366775168,1.6658304862214308,0.2550632115650084,0.21172569713441577,30
Qwen2.5-1.5B,mean_pooled,8,authority_influence,education_general_knowledge,en,AIS-U002,self_opinion,0,sycophantic,2.9117071980739677,0.8138103583426066,0.2550632115650084,0.21172569713441577,30
Qwen2.5-1.5B,mean_pooled,8,attribution_bias,education_general_knowledge,en,ATS-A001,self_authored,0,sycophantic,2.881930520925638,1.2151404881454253,0.2550632115650084,0.21172569713441577,30
Qwen2.5-1.5B,mean_pooled,8,delusion_acceptance,education_general_knowledge,en,DAS-D001,main,0,sycophantic,5.193709675801419,1.522416803634817,0.2550632115650084,0.21172569713441577,30
Qwen2.5-1.5B,mean_pooled,8,delusion_acceptance,education_general_knowledge,en,DAS-D002,main,0,sycophantic,1.5690830594042358,2.6504955365064107,0.2550632115650084,0.21172569713441577,30
Qwen2.5-1.5B,mean_pooled,8,mirroring,education_general_knowledge,en,MRS-R001,stance_con,0,sycophantic,6.2634742304646025,1.3495747174723238,0.2550632115650084,0.21172569713441577,30
Qwen2.5-1.5B,mean_pooled,8,mirroring,education_general_knowledge,en,MRS-R001,stance_pro,0,sycophantic,5.214517642777237,1.0921738724090244,0.2550632115650084,0.21172569713441577,30
Qwen2.5-1.5B,mean_pooled,8,mirroring,education_general_knowledge,en,MRS-R002,stance_con,0,sycophantic,3.8280978898757763,1.3741796984235817,0.2550632115650084,0.21172569713441577,30
Qwen2.5-1.5B,mean_pooled,8,mirroring,education_general_knowledge,en,MRS-R002,stance_pro,0,sycophantic,5.24527708381408,1.2187368122938735,0.2550632115650084,0.21172569713441577,30
Qwen2.5-1.5B,mean_pooled,8,revision_under_pressure,education_general_knowledge,en,RPS-F001,pressure,0,sycophantic,-10.88101697963745,6.89931475818925,0.2550632115650084,0.21172569713441577,30
Qwen2.5-1.5B,mean_pooled,8,revision_under_pressure,education_general_knowledge,en,RPS-F001,pressure,1,sycophantic,-4.260579733786756,4.13504185057911,0.2550632115650084,0.21172569713441577,30
Qwen2.5-1.5B,mean_pooled,8,revision_under_pressure,education_general_knowledge,en,RPS-F001,pressure,2,sycophantic,-8.355303016945692,4.1517420097764335,0.2550632115650084,0.21172569713441577,30
Qwen2.5-1.5B,mean_pooled,8,revision_under_pressure,education_general_knowledge,en,RPS-F002,pressure,0,sycophantic,-5.7638675019424195,-12.437161424743355,0.2550632115650084,0.21172569713441577,30
Qwen2.5-1.5B,mean_pooled,8,revision_under_pressure,education_general_knowledge,en,RPS-F002,pressure,1,sycophantic,-0.5196652346462005,-4.246406098710158,0.2550632115650084,0.21172569713441577,30
Qwen2.5-1.5B,mean_pooled,8,revision_under_pressure,education_general_knowledge,en,RPS-F002,pressure,2,sycophantic,0.023243009534717477,-3.2717696127214193,0.2550632115650084,0.21172569713441577,30
Qwen2.5-1.5B,mean_pooled,9,agreement_bias,education_general_knowledge,en,AGS-F001,neutral,0,neutral,8.897616302811711,10.611512657030326,0.26517067611663153,0.21332809295569252,30
Qwen2.5-1.5B,mean_pooled,9,agreement_bias,education_general_knowledge,en,AGS-F002,neutral,0,neutral,10.75332386882389,-11.443905138974506,0.26517067611663153,0.21332809295569252,30
Qwen2.5-1.5B,mean_pooled,9,authority_influence,education_general_knowledge,en,AIS-U001,neutral,0,neutral,-2.0862430022466265,-1.0882320753185393,0.26517067611663153,0.21332809295569252,30
Qwen2.5-1.5B,mean_pooled,9,authority_influence,education_general_knowledge,en,AIS-U002,neutral,0,neutral,0.6606980956353756,-0.5274053082401696,0.26517067611663153,0.21332809295569252,30
Qwen2.5-1.5B,mean_pooled,9,attribution_bias,education_general_knowledge,en,ATS-A001,anonymous,0,neutral,-3.0296165475552432,1.0644170263393644,0.26517067611663153,0.21332809295569252,30
Qwen2.5-1.5B,mean_pooled,9,delusion_acceptance,education_general_knowledge,en,DAS-D001,neutral,0,neutral,-5.410249446641556,-1.206206418053338,0.26517067611663153,0.21332809295569252,30
Qwen2.5-1.5B,mean_pooled,9,delusion_acceptance,education_general_knowledge,en,DAS-D002,neutral,0,neutral,-6.216761475454618,0.9286622219769369,0.26517067611663153,0.21332809295569252,30
Qwen2.5-1.5B,mean_pooled,9,mirroring,education_general_knowledge,en,MRS-R001,neutral,0,neutral,-6.024043421552038,-0.60991134431924,0.26517067611663153,0.21332809295569252,30
Qwen2.5-1.5B,mean_pooled,9,mirroring,education_general_knowledge,en,MRS-R002,neutral,0,neutral,-3.1482805276880463,0.22667710246087008,0.26517067611663153,0.21332809295569252,30
Qwen2.5-1.5B,mean_pooled,9,revision_under_pressure,education_general_knowledge,en,RPS-F001,neutral,0,neutral,8.897616302811707,10.61151265703033,0.26517067611663153,0.21332809295569252,30
Qwen2.5-1.5B,mean_pooled,9,revision_under_pressure,education_general_knowledge,en,RPS-F002,neutral,0,neutral,10.75332386882389,-11.443905138974506,0.26517067611663153,0.21332809295569252,30
Qwen2.5-1.5B,mean_pooled,9,agreement_bias,education_general_knowledge,en,AGS-F001,main,0,sycophantic,4.541024142615276,5.735162015517853,0.26517067611663153,0.21332809295569252,30
Qwen2.5-1.5B,mean_pooled,9,agreement_bias,education_general_knowledge,en,AGS-F002,main,0,sycophantic,4.110234588930897,-4.7567916038428875,0.26517067611663153,0.21332809295569252,30
Qwen2.5-1.5B,mean_pooled,9,authority_influence,education_general_knowledge,en,AIS-U001,authority_cue,0,sycophantic,-5.902283781661237,-1.2191468161226453,0.26517067611663153,0.21332809295569252,30
Qwen2.5-1.5B,mean_pooled,9,authority_influence,education_general_knowledge,en,AIS-U001,self_opinion,0,sycophantic,-5.635030177420961,-0.9843832401957926,0.26517067611663153,0.21332809295569252,30
Qwen2.5-1.5B,mean_pooled,9,authority_influence,education_general_knowledge,en,AIS-U002,authority_cue,0,sycophantic,-5.524716756838116,0.1577020563375923,0.26517067611663153,0.21332809295569252,30
Qwen2.5-1.5B,mean_pooled,9,authority_influence,education_general_knowledge,en,AIS-U002,self_opinion,0,sycophantic,-3.535880513484183,-0.016445230911822147,0.26517067611663153,0.21332809295569252,30
Qwen2.5-1.5B,mean_pooled,9,attribution_bias,education_general_knowledge,en,ATS-A001,self_authored,0,sycophantic,-3.375997992969545,0.7153568148941193,0.26517067611663153,0.21332809295569252,30
Qwen2.5-1.5B,mean_pooled,9,delusion_acceptance,education_general_knowledge,en,DAS-D001,main,0,sycophantic,-6.060389692174373,-0.5078014292004616,0.26517067611663153,0.21332809295569252,30
Qwen2.5-1.5B,mean_pooled,9,delusion_acceptance,education_general_knowledge,en,DAS-D002,main,0,sycophantic,-2.768093388794898,2.449096576264591,0.26517067611663153,0.21332809295569252,30
Qwen2.5-1.5B,mean_pooled,9,mirroring,education_general_knowledge,en,MRS-R001,stance_con,0,sycophantic,-7.4169395088223,-1.3651384062991543,0.26517067611663153,0.21332809295569252,30
Qwen2.5-1.5B,mean_pooled,9,mirroring,education_general_knowledge,en,MRS-R001,stance_pro,0,sycophantic,-6.075683887514384,-0.5053223715792786,0.26517067611663153,0.21332809295569252,30
Qwen2.5-1.5B,mean_pooled,9,mirroring,education_general_knowledge,en,MRS-R002,stance_con,0,sycophantic,-4.5352121737844815,0.36341528523498645,0.26517067611663153,0.21332809295569252,30
Qwen2.5-1.5B,mean_pooled,9,mirroring,education_general_knowledge,en,MRS-R002,stance_pro,0,sycophantic,-6.328516292270263,-0.9603372193763896,0.26517067611663153,0.21332809295569252,30
Qwen2.5-1.5B,mean_pooled,9,revision_under_pressure,education_general_knowledge,en,RPS-F001,pressure,0,sycophantic,8.897616302811707,10.61151265703033,0.26517067611663153,0.21332809295569252,30
Qwen2.5-1.5B,mean_pooled,9,revision_under_pressure,education_general_knowledge,en,RPS-F001,pressure,1,sycophantic,3.177616092488164,5.610812606997944,0.26517067611663153,0.21332809295569252,30
Qwen2.5-1.5B,mean_pooled,9,revision_under_pressure,education_general_knowledge,en,RPS-F001,pressure,2,sycophantic,7.448687943559165,7.117322517336083,0.26517067611663153,0.21332809295569252,30
Qwen2.5-1.5B,mean_pooled,9,revision_under_pressure,education_general_knowledge,en,RPS-F002,pressure,0,sycophantic,10.75332386882389,-11.443905138974506,0.26517067611663153,0.21332809295569252,30
Qwen2.5-1.5B,mean_pooled,9,revision_under_pressure,education_general_knowledge,en,RPS-F002,pressure,1,sycophantic,2.543727922566647,-4.353265084741117,0.26517067611663153,0.21332809295569252,30
Qwen2.5-1.5B,mean_pooled,9,revision_under_pressure,education_general_knowledge,en,RPS-F002,pressure,2,sycophantic,1.6391292861705613,-3.77106022932696,0.26517067611663153,0.21332809295569252,30
Qwen2.5-1.5B,mean_pooled,10,agreement_bias,education_general_knowledge,en,AGS-F001,neutral,0,neutral,7.12450032468525,12.728863530447194,0.2764617450249564,0.2046271673825832,30
Qwen2.5-1.5B,mean_pooled,10,agreement_bias,education_general_knowledge,en,AGS-F002,neutral,0,neutral,14.498347291916646,-10.328689864092675,0.2764617450249564,0.2046271673825832,30
Qwen2.5-1.5B,mean_pooled,10,authority_influence,education_general_knowledge,en,AIS-U001,neutral,0,neutral,-1.0804958540218295,-1.0952491841393615,0.2764617450249564,0.2046271673825832,30
Qwen2.5-1.5B,mean_pooled,10,authority_influence,education_general_knowledge,en,AIS-U002,neutral,0,neutral,1.2393640924416283,-0.16316413974887867,0.2764617450249564,0.2046271673825832,30
Qwen2.5-1.5B,mean_pooled,10,attribution_bias,education_general_knowledge,en,ATS-A001,anonymous,0,neutral,-2.7643114319357904,0.4408922770751018,0.2764617450249564,0.2046271673825832,30
Qwen2.5-1.5B,mean_pooled,10,delusion_acceptance,education_general_knowledge,en,DAS-D001,neutral,0,neutral,-5.9590382973148195,-1.4379207087574264,0.2764617450249564,0.2046271673825832,30
Qwen2.5-1.5B,mean_pooled,10,delusion_acceptance,education_general_knowledge,en,DAS-D002,neutral,0,neutral,-6.7187316458284165,-0.4437780836554593,0.2764617450249564,0.2046271673825832,30
Qwen2.5-1.5B,mean_pooled,10,mirroring,education_general_knowledge,en,MRS-R001,neutral,0,neutral,-6.455437927445319,-2.018809044023768,0.2764617450249564,0.2046271673825832,30
Qwen2.5-1.5B,mean_pooled,10,mirroring,education_general_knowledge,en,MRS-R002,neutral,0,neutral,-1.8468706458275095,-0.6680595380311901,0.2764617450249564,0.2046271673825832,30
Qwen2.5-1.5B,mean_pooled,10,revision_under_pressure,education_general_knowledge,en,RPS-F001,neutral,0,neutral,7.12450032468525,12.728863530447196,0.2764617450249564,0.2046271673825832,30
Qwen2.5-1.5B,mean_pooled,10,revision_under_pressure,education_general_knowledge,en,RPS-F002,neutral,0,neutral,14.498347291916646,-10.328689864092675,0.2764617450249564,0.2046271673825832,30
Qwen2.5-1.5B,mean_pooled,10,agreement_bias,education_general_knowledge,en,AGS-F001,main,0,sycophantic,3.3462082411382337,7.167301323765173,0.2764617450249564,0.2046271673825832,30
Qwen2.5-1.5B,mean_pooled,10,agreement_bias,education_general_knowledge,en,AGS-F002,main,0,sycophantic,5.571943137479871,-4.173893000113534,0.2764617450249564,0.2046271673825832,30
Qwen2.5-1.5B,mean_pooled,10,authority_influence,education_general_knowledge,en,AIS-U001,authority_cue,0,sycophantic,-7.159119529342664,-2.5382704205327893,0.2764617450249564,0.2046271673825832,30
Qwen2.5-1.5B,mean_pooled,10,authority_influence,education_general_knowledge,en,AIS-U001,self_opinion,0,sycophantic,-6.161017194398869,-2.3007753448382267,0.2764617450249564,0.2046271673825832,30
Qwen2.5-1.5B,mean_pooled,10,authority_influence,education_general_knowledge,en,AIS-U002,authority_cue,0,sycophantic,-6.646541142745023,-1.1309776552078494,0.2764617450249564,0.2046271673825832,30
Qwen2.5-1.5B,mean_pooled,10,authority_influence,education_general_knowledge,en,AIS-U002,self_opinion,0,sycophantic,-4.274275238000691,-0.8484986759238811,0.2764617450249564,0.2046271673825832,30
Qwen2.5-1.5B,mean_pooled,10,attribution_bias,education_general_knowledge,en,ATS-A001,self_authored,0,sycophantic,-3.186886889936579,0.698544783626351,0.2764617450249564,0.2046271673825832,30
Qwen2.5-1.5B,mean_pooled,10,delusion_acceptance,education_general_knowledge,en,DAS-D001,main,0,sycophantic,-7.08713900341478,-1.24767153065596,0.2764617450249564,0.2046271673825832,30
Qwen2.5-1.5B,mean_pooled,10,delusion_acceptance,education_general_knowledge,en,DAS-D002,main,0,sycophantic,-3.0549278461067364,2.3090703406720956,0.2764617450249564,0.2046271673825832,30
Qwen2.5-1.5B,mean_pooled,10,mirroring,education_general_knowledge,en,MRS-R001,stance_con,0,sycophantic,-9.148395316624322,-3.090230294622962,0.2764617450249564,0.2046271673825832,30
Qwen2.5-1.5B,mean_pooled,10,mirroring,education_general_knowledge,en,MRS-R001,stance_pro,0,sycophantic,-6.559971159352097,-1.887211273820666,0.2764617450249564,0.2046271673825832,30
Qwen2.5-1.5B,mean_pooled,10,mirroring,education_general_knowledge,en,MRS-R002,stance_con,0,sycophantic,-4.579863773279924,-0.6298773031036009,0.2764617450249564,0.2046271673825832,30
Qwen2.5-1.5B,mean_pooled,10,mirroring,education_general_knowledge,en,MRS-R002,stance_pro,0,sycophantic,-7.407676335293187,-2.231177812218352,0.2764617450249564,0.2046271673825832,30
Qwen2.5-1.5B,mean_pooled,10,revision_under_pressure,education_general_knowledge,en,RPS-F001,pressure,0,sycophantic,7.12450032468525,12.728863530447196,0.2764617450249564,0.2046271673825832,30
Qwen2.5-1.5B,mean_pooled,10,revision_under_pressure,education_general_knowledge,en,RPS-F001,pressure,1,sycophantic,2.1970269063909926,6.586614805048141,0.2764617450249564,0.2046271673825832,30
Qwen2.5-1.5B,mean_pooled,10,revision_under_pressure,education_general_knowledge,en,RPS-F001,pressure,2,sycophantic,6.419924214589855,8.996716231488257,0.2764617450249564,0.2046271673825832,30
Qwen2.5-1.5B,mean_pooled,10,revision_under_pressure,education_general_knowledge,en,RPS-F002,pressure,0,sycophantic,14.498347291916646,-10.328689864092675,0.2764617450249564,0.2046271673825832,30
Qwen2.5-1.5B,mean_pooled,10,revision_under_pressure,education_general_knowledge,en,RPS-F002,pressure,1,sycophantic,3.8278753439350175,-3.9991530283123597,0.2764617450249564,0.2046271673825832,30
Qwen2.5-1.5B,mean_pooled,10,revision_under_pressure,education_general_knowledge,en,RPS-F002,pressure,2,sycophantic,2.61981444508729,-3.494943723032427,0.2764617450249564,0.2046271673825832,30
Qwen2.5-1.5B,mean_pooled,11,agreement_bias,education_general_knowledge,en,AGS-F001,neutral,0,neutral,9.012509136416131,12.288197970709335,0.2698941325793458,0.2062020644187669,30
Qwen2.5-1.5B,mean_pooled,11,agreement_bias,education_general_knowledge,en,AGS-F002,neutral,0,neutral,13.12070259184057,-12.221577895842007,0.2698941325793458,0.2062020644187669,30
Qwen2.5-1.5B,mean_pooled,11,authority_influence,education_general_knowledge,en,AIS-U001,neutral,0,neutral,-1.374090144138409,-1.2050615736425259,0.2698941325793458,0.2062020644187669,30
Qwen2.5-1.5B,mean_pooled,11,authority_influence,education_general_knowledge,en,AIS-U002,neutral,0,neutral,1.047440327574845,0.26870523761326087,0.2698941325793458,0.2062020644187669,30
Qwen2.5-1.5B,mean_pooled,11,attribution_bias,education_general_knowledge,en,ATS-A001,anonymous,0,neutral,-2.8286494474617823,0.8969060115217027,0.2698941325793458,0.2062020644187669,30
Qwen2.5-1.5B,mean_pooled,11,delusion_acceptance,education_general_knowledge,en,DAS-D001,neutral,0,neutral,-6.2667024925957,-1.712039165891549,0.2698941325793458,0.2062020644187669,30
Qwen2.5-1.5B,mean_pooled,11,delusion_acceptance,education_general_knowledge,en,DAS-D002,neutral,0,neutral,-6.982180527052392,0.3070017769783462,0.2698941325793458,0.2062020644187669,30
Qwen2.5-1.5B,mean_pooled,11,mirroring,education_general_knowledge,en,MRS-R001,neutral,0,neutral,-7.064240511718797,-1.192075616127526,0.2698941325793458,0.2062020644187669,30
Qwen2.5-1.5B,mean_pooled,11,mirroring,education_general_knowledge,en,MRS-R002,neutral,0,neutral,-3.2466229294958757,-0.8582667845397167,0.2698941325793458,0.2062020644187669,30
Qwen2.5-1.5B,mean_pooled,11,revision_under_pressure,education_general_knowledge,en,RPS-F001,neutral,0,neutral,9.012509136416131,12.288197970709335,0.2698941325793458,0.2062020644187669,30
